weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement,mean_ic,spread,total_return,max_drawdown,sharpe,turnover,pre_z_mean_ic,pre_score,objective
0.1,0.6000000000000001,0.25,0.05,0.1440208080260006,,,,,,1.360580447698809,1.360580447698809,-0.5867836029920548
0.5,0.4,0.1,0.0,0.14376868483785024,,,,,,1.3505732418025989,1.3505732418025989,-0.5902861250557283
0.25,0.45,0.25,0.05,0.14374856735854344,,,,,,1.3497747442149202,1.3497747442149202,-0.5905655992114158
0.4,0.45,0.05,0.1,0.1437198922624091,,,,,,1.3486365799975981,1.3486365799975981,-0.5909639566874787
0.35000000000000003,0.4,0.25,0.0,0.14370676920223066,,,,,,1.3481157030161608,1.3481157030161608,-0.5911462636309817
0.4,0.4,0.2,0.0,0.14367081122332545,,,,,,1.3466884685711424,1.3466884685711424,-0.591645795686738
0.35000000000000003,0.4,0.2,0.05,0.14355089356239406,,,,,,1.3419287289679105,1.3419287289679105,-0.5933117045478693
0.30000000000000004,0.4,0.30000000000000004,0.0,0.14346499383623873,,,,,,1.3385192200989686,1.3385192200989686,-0.5945050326519989
0.35000000000000003,0.45,0.1,0.1,0.14344562626325316,,,,,,1.3377504875916642,1.3377504875916642,-0.5947740890295554
0.1,0.6000000000000001,0.30000000000000004,0.0,0.14341451052117873,,,,,,1.3365154499109313,1.3365154499109313,-0.5952063522178119
0.15000000000000002,0.6000000000000001,0.1,0.15000000000000002,0.1432106510937136,,,,,,1.3284239162464009,1.3284239162464009,-0.5980383890003977
0.2,0.45,0.35000000000000003,0.0,0.14312367859784672,,,,,,1.3249718272900768,1.3249718272900768,-0.5992466201351112
0.5,0.4,0.05,0.05,0.1430182280142667,,,,,,1.3207863110370794,1.3207863110370794,-0.6007115508236602
0.2,0.45,0.30000000000000004,0.05,0.1429948999118793,,,,,,1.3198603782600462,1.3198603782600462,-0.6010356272956219
0.2,0.55,0.1,0.15000000000000002,0.14289963105629463,,,,,,1.316078992421138,1.316078992421138,-0.6023591123392398
0.30000000000000004,0.45,0.15000000000000002,0.1,0.1428900458474293,,,,,,1.3156985388842086,1.3156985388842086,-0.602492271077165
0.25,0.4,0.30000000000000004,0.05,0.14246097414949715,,,,,,1.2986679402433456,1.2986679402433456,-0.6084529806014669
0.25,0.5,0.1,0.15000000000000002,0.14244595825717787,,,,,,1.2980719334767457,1.2980719334767457,-0.608661582969777
0.30000000000000004,0.4,0.25,0.05,0.14244255864865554,,,,,,1.2979369971279748,1.2979369971279748,-0.6087088106918468
0.1,0.6000000000000001,0.2,0.1,0.14243170802942134,,,,,,1.2975063172624113,1.2975063172624113,-0.6088595486447941
0.4,0.4,0.1,0.1,0.14241261645424919,,,,,,1.296748539586219,1.296748539586219,-0.6091247708314613
0.15000000000000002,0.45,0.4,0.0,0.14237463025337932,,,,,,1.2952408014994992,1.2952408014994992,-0.6096524791618132
0.30000000000000004,0.35000000000000003,0.35000000000000003,0.0,0.1421339171324753,,,,,,1.2856864809291542,1.2856864809291542,-0.6129964913614341
0.35000000000000003,0.5,0.0,0.15000000000000002,0.142124635126511,,,,,,1.2853180620403715,1.2853180620403715,-0.613125437972508
0.25,0.4,0.35000000000000003,0.0,0.1420600326918806,,,,,,1.2827538795489253,1.2827538795489253,-0.614022901844514
0.15000000000000002,0.55,0.15000000000000002,0.15000000000000002,0.14197637541326882,,,,,,1.279433377305849,1.279433377305849,-0.6151850776295908
0.15000000000000002,0.5,0.25,0.1,0.14196540355008289,,,,,,1.2789978850579036,1.2789978850579036,-0.6153374999163717
0.5,0.4,0.0,0.1,0.14191845480103293,,,,,,1.277134407915007,1.277134407915007,-0.6159897169163855
0.55,0.4,0.05,0.0,0.1419181469634268,,,,,,1.2771221893073903,1.2771221893073903,-0.6159939934290515
